id,name,cb_description,industry1,score1,industry2,score2,industry3,score3,industry4,score4,industry5,score5
24483,Crop2Cash,"bank, fund, capital, financing",FinTech,0.524,DeFi,0.493,Payments,0.423,Economic Empowerment,0.398,Crypto,0.351
24576,CrossBoundary,"electricity, renewable, fence, diesel, energy",Energy Generation,0.71,Electrification,0.668,Energy Distribution,0.661,GreenTech,0.656,Energy Efficiency,0.649
7886,Kiryana-Services,"customer, qr, merchant",Procurement,0.426,E-commerce,0.402,Sales & CRM,0.4,Physical Storage,0.35,Retail,0.344
7309,Observe-Technologies,"farm, aquaculture, farmer",AgTech,0.467,OceanTech,0.437,Food & Beverage,0.388,Cloud Ops,0.359,Biodiversity,0.355
24342,Cryogenetics,"fish, aquaculture",OceanTech,0.494,Food & Beverage,0.305,Biodiversity,0.3,Cloud Ops,0.291,Energy Generation,0.282
23248,Cuptronic,"operation, technology, deposition, pattern, method, process, definition, chemical, development",Manufacturing,0.548,3D Printing,0.494,Semiconductors,0.49,Chemicals,0.482,Nano,0.463
7319,Jarvi-Games,"aspire, device, mobile",Communications,0.406,Hardware,0.367,Mobile,0.363,Telecoms,0.355,Edge Computing,0.342
4814,Sqore,"hire, company, ad, interview, candidate, job",Sales & CRM,0.554,Human Resources,0.554,Procurement,0.507,Media,0.498,Professional Services,0.493
7329,Beryllium,beryllium,Materials,0.214,Nano,0.18,Crypto,0.138,Blockchain,0.111,Circular Economy,0.095
24150,CurifyLabs,"team, group, patient, formulation, outcome, compounding, drug, treatment, goal, medicine, pharmacy",Healthcare,0.56,Life Sciences,0.462,Procurement,0.437,Sales & CRM,0.422,Longevity,0.416
25483,Curity,"authorization, identity, security, authentication",Cybersecurity,0.485,InfoSec,0.346,Security,0.345,Web3,0.344,Payments,0.325
10499,Netmania,"journey, standard, churn, experience",Sales & CRM,0.478,Travel,0.385,Procurement,0.37,E-commerce,0.368,Sharing Economy,0.345
25371,Curl,"platform, version, server, web, machine, desktop, client",Cloud Infrastructure,0.568,Cloud Computing,0.485,Platforms,0.477,Hardware,0.464,Data Centers,0.451
6550,Integrated-Diagnostics,"pipeline, view, plan, leverage, game, mission, concept, marker",Sales & CRM,0.507,Space Tech,0.503,Productivity,0.49,Procurement,0.462,Design,0.434
7375,HealthAtom,"healthcare, patient, service, solution",Healthcare,0.617,MedTech,0.457,Health Tech,0.449,Platforms,0.374,Cloud Computing,0.35
13767,fruux,"carddav, calendar",Travel,0.192,Payments,0.144,Crypto,0.136,Death Tech,0.129,FemTech,0.101
66,Science-Exchange,"compliance, security",Cybersecurity,0.545,Security,0.532,InfoSec,0.428,Payments,0.396,RegTech,0.393
7400,Trik,"drone, plan, management, trik, change, maintenance, advance",Defense,0.555,Security,0.531,Robotics,0.506,Industrial Tech,0.497,Cloud Ops,0.491
7842,Delivery-Club,"city, restaurant, market, application, service, company",Food & Beverage,0.606,Sales & CRM,0.584,E-commerce,0.569,Physical Storage,0.567,Procurement,0.565
7419,SCM-World,"research, practitioner, industry, performance, community",Professional Services,0.449,Sharing Economy,0.449,Productivity,0.427,Esports,0.411,Future of Work,0.406
7462,Caraway-Therapeutics,"disease, mitophagy, impairment, treatment",Longevity,0.276,Healthcare,0.258,Psychedelics,0.247,Gut Microbiome,0.228,Happiness & Wellbeing,0.213
7454,Nitrase-Therapeutics,"disease, class, drug",Healthcare,0.452,Psychedelics,0.406,Longevity,0.339,Life Sciences,0.328,Gut Microbiome,0.282
67,Skyport-Systems,"hardware, virtualization, software",Cloud Infrastructure,0.607,Data Centers,0.523,Cloud Computing,0.521,Hardware,0.459,AR/MR/VR,0.455
8453,Knock-Knock,"team, maker, specialist, industry, developer, ship, studio, user, contributor, folk, failure, store",Creator Economy,0.625,Sharing Economy,0.535,Developer Tools,0.516,Physical Storage,0.515,Design,0.506
24222,Custimy.io,"platform, validate, business, digitalization, team, tool, campaign, acronym, purpose, media, journey, communication, newsletter, company, customer, complexity, product, analyse, marketing, retention, place, service, resource, analytic, mission, software, development, innovation",Sales & CRM,0.6,MarTech,0.597,Media,0.562,Platforms,0.56,Creator Economy,0.536
68,Scale-AI,"team, company, robotic, machine, self, model, drone",Robotics,0.667,Defense,0.563,Autonomous Driving,0.552,Automation,0.543,Industrial Tech,0.536
15612,Logistikbude,"web, type, load, carrier",Telecoms,0.417,Communications,0.392,Network Infrastructure,0.391,AdTech,0.333,Web3,0.322
70,Humu,"manager, machine, company",Industrial IoT,0.431,Productivity,0.4,Physical Storage,0.391,Manufacturing,0.383,Sales & CRM,0.352
24018,Cyberlightning-Ltd.,"network, internet, traffic, infrastructure, device, provider, area, vendor, service",Telecoms,0.77,5G Networks,0.709,Network Infrastructure,0.67,IoT,0.665,Mobile,0.663
24857,Cydan,"relationship, identify, datum, record, drug, process, orphan, de, path",Sales & CRM,0.457,Neuro,0.366,Procurement,0.355,Healthcare,0.35,Longevity,0.342
24336,Cyviz,"visualization, performance",Business Intelligence,0.331,Productivity,0.287,Analytics,0.273,API-First,0.257,Cloud Infrastructure,0.244
25411,Dafo-Brand,"system, world, solution, customer, line, fire, rescue",Industrial Tech,0.507,Security,0.477,Sales & CRM,0.458,Productivity,0.447,Industrial IoT,0.438
13743,Authentic-Vision,"brand, patent, company",Procurement,0.398,Fashion,0.354,3D Printing,0.336,Manufacturing,0.323,Retail,0.322
13202,Open-Bionics,"limb, arm",Healthcare,0.311,Hardware,0.206,MedTech,0.203,Robotics,0.2,Space Tech,0.193
7584,FeeLYX,"partnering, business, investor, credit, lender",DeFi,0.556,FinTech,0.552,Procurement,0.544,Professional Services,0.518,Sales & CRM,0.5
3599,Hexagon-Bio,"molecule, generation, science, biology, fungal, engineer, inspiration, biotech",Life Sciences,0.769,BioTech,0.74,Chemicals,0.632,Longevity,0.572,Nano,0.57
22791,DanAds,"brand, publisher, ad, advertiser, label, advertising, transparency",Media,0.633,AdTech,0.629,Creator Economy,0.561,MarTech,0.534,Entertainment,0.522
22584,Data-Gumbo,"platform, cash, customer, combination, operation, payment, transaction, contract, vendor, level, ledger, apis, supplier, mission, client",Platforms,0.671,Procurement,0.642,Payments,0.612,Crypto,0.583,Sales & CRM,0.558
7616,TechMet,"metal, interest, asset",Crypto,0.417,DeFi,0.406,FinTech,0.392,Materials,0.367,Blockchain,0.342
15244,Valence-Security,"speed, chain, share, remediation, standard, datum, user, misconfiguration, identity, supply",Procurement,0.612,Physical Storage,0.518,Sales & CRM,0.517,Logistics,0.501,Sharing Economy,0.486
7656,Lavastorm,"business, preparation, solution, approach, governance, process, automation, application, enterprise",Industrial IoT,0.615,LegalTech,0.607,Automation,0.593,RegTech,0.591,InsurTech,0.589
23589,Dawn-Health,"specialist, therapy, science, intervention, healthcare, life, health",Healthcare,0.62,Sport & Wellness,0.593,Happiness & Wellbeing,0.547,Longevity,0.504,Life Sciences,0.503
24562,Dazzboard,"photo, videos, video, pictures, upload",Video/Audio,0.609,Media,0.499,Social Networks,0.465,Communications,0.461,Creator Economy,0.45
25625,DB-Pro,"offer, datum, optimization, software, environment, project, planning",Productivity,0.585,Procurement,0.558,Business Intelligence,0.517,Sales & CRM,0.481,Industrial IoT,0.474
23851,DbVis-Software,"platform, tool, function, discount, customer, interface, product, word, database, feature, service, need, software",Platforms,0.639,Sales & CRM,0.568,API-First,0.555,Search,0.534,Procurement,0.53
737,Digital-Asset,"business, developer, company, organization, insurance, provider, service, silos, ledger",Physical Storage,0.62,Procurement,0.597,FinTech,0.596,Professional Services,0.594,Retail,0.58
17282,Micaton-Ergonomics,"partner, manufacture, job, quality, product, self, innovation, country, company",Procurement,0.631,Manufacturing,0.622,Fashion,0.591,Retail,0.557,Physical Storage,0.539
24844,DBV-Technologies,"allergy, immunotherapy, pediatrician, patient, skin, treatment",Healthcare,0.403,Gut Microbiome,0.273,FamilyTech,0.269,Longevity,0.268,Life Sciences,0.253
7698,Rotageek,"schedule, scheduling, demand, client",Procurement,0.433,Productivity,0.431,Sales & CRM,0.414,API-First,0.356,Logistics,0.338
21666,DealDash,"brand, distribution, wholesaler, quality, shopper, brands, suppliers, supplier, warehouse, inventory",Logistics,0.735,Physical Storage,0.723,Procurement,0.712,Supply Chains,0.702,Retail,0.683
25226,Debricked,"vulnerability, security, risk",Cybersecurity,0.585,InfoSec,0.546,Security,0.382,Data Centers,0.349,Defense,0.345
21315,Denator,"fluid, scientist, tissue",Healthcare,0.32,Longevity,0.296,MedTech,0.28,Materials,0.278,Life Sciences,0.261
7721,Spades,"checkout, dine, restaurant",Travel,0.369,Food & Beverage,0.362,E-commerce,0.345,Physical Storage,0.309,Sharing Economy,0.308
25314,De-Novo-Foodlabs,"business, industry, collaboration, world, company, product, provider, model, audience, population, forefront, innovation, field, consumer, partnering, healthcare, research, development, biotech, sustainability",Life Sciences,0.689,BioTech,0.656,Fashion,0.613,MedTech,0.602,Food & Beverage,0.597
