id,name,cb_description,industry1,score1,industry2,score2,industry3,score3,industry4,score4,industry5,score5
23427,AlloCure,biotechnology company develop cell therapie treatment kidney disease organ transplant multi organ injury offer biological therapeutic acute kidney injury base operation company dedicate development shelf biological therapy treat debilitate disease afflict people world unique technology use process cell derive human bone marrow treat wide variety disease found unique proprietary technology develop dr . dr . westenfelder world renowned scientist dedicate career develop effective therapy kidney disease operation,Life Sciences,0.457,MedTech,0.41,Healthcare,0.389,Deep Tech,0.387,Health Tech,0.361
24773,ALPA-Kids,alpa kid develop culture base digital learning game child aged company collaborate teacher educational technologist lecturer researcher student create content game divide level difficulty learn challenge fun teach example local culture nature easy child connection,FamilyTech,0.431,Design,0.417,EdTech,0.414,Gaming,0.361,Future of Work,0.341
25699,Alphagreen-Group,global acquisition incubation platform health wellness focus help brand scale distribution channel extensive external omni channel network build build brand marketplace source inform consumer demand automate sale product ecommerce channel affiliate channel acquire acquire high calibre profitable health wellness brand use datum network qualify exist product forecast future growth automate management asset acquire scale scale brand expertise growth hack exist tech infrastructure experience team distribution include external marketplace,Sales & CRM,0.474,Circular Economy,0.47,Creator Economy,0.468,Retail,0.452,Health Tech,0.426
22085,Alpha-Paw,understand pet come pet members family mission help fellow pet lover dog cat happy healthier long life help accomplish mission foster dog friendly planet order worthy cause emphasize product design solve pet relate problem publish guide help well pet parent connect resource help care furry friend help good pet parent,FamilyTech,0.35,Happiness & Wellbeing,0.349,Space Tech,0.324,FemTech,0.318,Sales & CRM,0.308
21942,AlphaSense,market intelligence platform allow professional critical decision confidence speed company enterprise client include financial institution use platform inform business decision trust enterprise customer include majority s&p,InsurTech,0.5,Sales & CRM,0.439,RegTech,0.433,Business Intelligence,0.409,LegalTech,0.397
57,Culture-Amp,culture found result member hand experience challenge fast grow organization face core business expand fast people adapt experience enterprise organization culture team take walk shoe run look seize opportunity new type technology- technology amplifie learn drive culture instead hinder,Circular Economy,0.38,Sharing Economy,0.343,Economic Empowerment,0.339,Future of Work,0.335,Creator Economy,0.312
27,Cutover,work orchestration observability platform provide organizational visibility dynamic flow work platform allow team prepare big event stress infrastructure staging rehearsal platform portal executive manager view visualization performance datum analyze issue emerge platform integrate saas platform include data -party tool create clear line communication establish -based company,Future of Work,0.434,Developer Tools,0.43,Productivity,0.429,Business Intelligence,0.414,Cloud Ops,0.384
24641,Alphaville,click construction industry manage carbon cost mean measure report reduce carbon default part business practice provide practical solution offer carbon footprinte environmental program management communication tool utility track hotel specific tool benchmark,GreenTech,0.461,Carbon Removal,0.46,Carbon Capture,0.444,Climate & Clean Tech,0.441,Business Intelligence,0.438
22651,Alt,alt alternative asset platform allow people buy sell store sport card mission increase transparency liquidity alternative asset company found headquarter,DeFi,0.438,Sharing Economy,0.405,Gaming,0.371,Crypto,0.354,Creator Economy,0.324
449,Deepnote,build good datum science notebook team notebook user connect datum explore analyze real time collaboration version control user easily share project link team collaborator end user present polished asset powerful browser base run cloud build datum scientist work,Productivity,0.472,Developer Tools,0.423,Business Intelligence,0.395,Future of Work,0.367,Design,0.345
2658,Skin-+-Me,skin + brand provide personalized skin treatment feel great skin therapy provide company include online medical consultation dermatologist pharmacist direct consumer professional prescription base therapy cream allow skin health patient receive consistent guidance treatment support skin + establish,Beauty,0.475,Healthcare,0.353,Nutrition,0.342,Retail,0.325,Health Tech,0.321
